1708804377.6775918,Time: 1708804377378; Signal Strength: 45; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.96.88; Temperature: 21; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804794.4726756,Time: 1708804994782; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804795.6734035,Time: 1708804995982; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804796.873975,Time: 1708804997183; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804798.0747159,Time: 1708804998383; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804799.2746136,Time: 1708804999584; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804800.47508,Time: 1708805000784; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804801.6757889,Time: 1708805001985; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804802.87644,Time: 1708805003186; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804804.077045,Time: 1708805004386; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804805.2769942,Time: 1708805005587; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804806.477569,Time: 1708805006787; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804807.6392162,Time: 1708805007988; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804808.8601527,Time: 1708805009188; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804810.0796626,Time: 1708805010389; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804811.279407,Time: 1708805011589; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804812.480066,Time: 1708805012790; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804813.6375158,Time: 1708805013990; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804814.881192,Time: 1708805015191; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804816.0818052,Time: 1708805016391; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804817.2823706,Time: 1708805017592; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804818.4830523,Time: 1708805018792; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804819.6825867,Time: 1708805019993; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804820.883052,Time: 1708805021193; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804822.083582,Time: 1708805022394; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804823.2841096,Time: 1708805023594; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804824.4846835,Time: 1708805024795; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804825.6853404,Time: 1708805025995; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804826.8469002,Time: 1708805027195; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804828.0614517,Time: 1708805028396; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804829.2861524,Time: 1708805029596; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804830.486051,Time: 1708805030797; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804831.686534,Time: 1708805031997; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804832.8871372,Time: 1708805033197; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804834.087023,Time: 1708805034398; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804835.2874634,Time: 1708805035598; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804836.4880126,Time: 1708805036798; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804837.6886735,Time: 1708805037999; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804838.889104,Time: 1708805039199; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804840.0896347,Time: 1708805040400; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804841.2892532,Time: 1708805041600; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804842.4899173,Time: 1708805042800; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804843.68969,Time: 1708805044001; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804844.8903337,Time: 1708805045201; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804846.0700352,Time: 1708805046402; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804847.26639,Time: 1708805047602; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804848.491149,Time: 1708805048802; Signal Strength: 37; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804849.6915503,Time: 1708805050003; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804850.892308,Time: 1708805051203; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804852.0920215,Time: 1708805052403; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804853.2932222,Time: 1708805053604; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804854.492904,Time: 1708805054804; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804855.6934147,Time: 1708805056004; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804856.8939443,Time: 1708805057205; Signal Strength: 42; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804858.093662,Time: 1708805058405; Signal Strength: 42; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804859.294809,Time: 1708805059606; Signal Strength: 42; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804860.494399,Time: 1708805060806; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804861.6950316,Time: 1708805062006; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804862.8949225,Time: 1708805063207; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804864.0953026,Time: 1708805064407; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804865.2858744,Time: 1708805065607; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804866.4654264,Time: 1708805066808; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804867.6950564,Time: 1708805068008; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804868.8966818,Time: 1708805069208; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804870.0972705,Time: 1708805070409; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804871.2978735,Time: 1708805071609; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804872.4976819,Time: 1708805072810; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804873.6980736,Time: 1708805074010; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804874.8986585,Time: 1708805075210; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804876.0984645,Time: 1708805076411; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804877.2990363,Time: 1708805077611; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804878.499692,Time: 1708805078811; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708804879.699378,Time: 1708805080012; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
